Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 31 Keyboards,04S Celesta,,"Home (Night), Answer Central, Happy Birthday!",
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 32 Mallets,05S Glockenspiel,,"Home (Night), Shop (Spring), Ranking Up in Popularity, Ranking Up in Popularity (Jingle)",
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 32 Mallets,06S Xylophone,,"Home (Day), Home (Night), Closet, MiiFoto, Shop (Spring), Shop (Summer), Shop (Autumn), Shop (Winter), Answer Central, Ranking Up in Fashion, Ranking Up in Popularity",
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 32 Mallets,07S Vibraphone,,Shop (Winter),
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 32 Mallets,08S Marimbaphone,,"Shop (Spring), Shop (Autumn), Ranking Up in Fashion, Ranking Up in Fashion (Jingle), Ranking Up in Popularity",
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 33 Percussion,11S Timpani,,Happy Birthday!,
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 33 Percussion,12S Drums,,Happy Birthday!,
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 33 Percussion,13S Cymbals+Gongs,,Happy Birthday!,
Yamaha ,MOTIF-RACK XS,PRE1,001 Full Concert Grand,,No-one's Home,
Yamaha ,MOTIF-RACK XS,PRE1,016 Monaural Grand MW,,Sidekick Central,
Yamaha ,MOTIF-RACK XS,PRE1,025 Soft Case,,"Mii Studio, Shop (Spring)",
Yamaha ,MOTIF-RACK XS,PRE1,033 Neo Soul MW+AS1,,"Mii Studio, MiiFoto",
Yamaha ,MOTIF-RACK XS,PRE1,040 Chorus Hard,,Shop (Spring),
Yamaha ,MOTIF-RACK XS,PRE1,054 DX Crisp,,Mii Studio,
Yamaha ,MOTIF-RACK XS,PRE1,058 GS Tines AF1&2,,Mii Studio,
Yamaha ,MOTIF-RACK XS,PRE1,066 Analog Piano,,Mii Studio,
Yamaha ,MOTIF-RACK XS,PRE1,084 Jazz 2nd Perc + C3,,MiiFoto,
Yamaha ,MOTIF-RACK XS,PRE1,089 Jazzy 2,,"Mii Studio, Sidekick Central",
Yamaha ,MOTIF-RACK XS,PRE1,107 A Few Wheels ,,Shop (Spring),
Yamaha ,MOTIF-RACK XS,PRE1,003 Petit,,Customize Room,
Yamaha ,MOTIF-RACK XS,PRE2,015 Accordions AF1&2,,"MiiFoto, Shop (Autumn), Miitomo Drop: Candy Drop",
Yamaha ,MOTIF-RACK XS,PRE2,016 Soft Marimba,,Friend's House: Easygoing,
Yamaha ,MOTIF-RACK XS,PRE2,051 High Tension AF1&2,,Mii Studio,
Yamaha ,MOTIF-RACK XS,PRE2,054 Nylon Slide Vel,,"MiiFoto, Shop (Spring), Shop (Summer), Answer Central",
Yamaha ,MOTIF-RACK XS,PRE2,092 Dual Coil Slide Vel,,Sidekick Central,
Yamaha ,MOTIF-RACK XS,PRE3,015 GrooveAcoustic AF1&2,,"Shop (Spring), Shop (Autumn)",
Yamaha ,MOTIF-RACK XS,PRE3,028 Finger Bass Amp AF1,,Shop (Summer),
Yamaha ,MOTIF-RACK XS,PRE3,035 Straight Pick AF1&2,,"Closet, MiiFoto",
Yamaha ,MOTIF-RACK XS,PRE3,040 PBassFingerDist AF1,,Sidekick Central,
Yamaha ,MOTIF-RACK XS,PRE3,086 Dry Synth Bass,low velocity,Mii Studio,
Yamaha ,MOTIF-RACK XS,PRE4,016 Quick Bows,,Shop (Spring),
Yamaha ,MOTIF-RACK XS,PRE4,023 Symphonic Pizzicato ,,Shop (Spring),
Yamaha ,MOTIF-RACK XS,PRE4,069 Beauty Harp,,Shop (Summer),
Yamaha ,MOTIF-RACK XS,PRE4,077 Legend Mute AF1,,Shop (Winter),
Yamaha ,MOTIF-RACK XS,PRE4,098 Accent mf-fall AF1&2,,Sidekick Central,
Yamaha ,MOTIF-RACK XS,PRE4,110 Velo Falls,,Sidekick Central,
Yamaha ,MOTIF-RACK XS,PRE5 ,018 Sweet Flute AF1,,Shop (Spring),
Yamaha ,MOTIF-RACK XS,GM,005 E. Piano 1,,Mii Studio,
Yamaha ,MOTIF-RACK XS,GM,007 Harpsichord,,"Answer Central, Miitomo Drop: Candy Drop",
Yamaha ,MOTIF-RACK XS,GM,009 Celesta,,"Shop (Spring), Friend's House: Easygoing",
Yamaha ,MOTIF-RACK XS,GM,012 Vibes,,Shop (Spring),
Yamaha ,MOTIF-RACK XS,GM,115 Steel Drum,,Shop (Summer),
Yamaha ,MOTIF-RACK XS,PDR,013 Hip Hop Kit 5,,Ranking Up in Fashion,
Yamaha ,MOTIF-RACK XS,PDR,023 Jazz Kit,,Shop (Spring),
Yamaha ,MOTIF-RACK XS,PDR,042 Synth Pop Kit ,,Mii Studio,
Yamaha ,MOTIF-RACK XS,PDR,044 Drum Machines Kit,,Mii Studio,
Stuff to Find,,,,,,
Roland ,SOUND Canvas SC-8850,SC-88 Map -> Drum Set,026 TR-808/909,,Friend's House: Independent,
Yamaha ,MOTIF-RACK XS,PRE5,058 Duck Lead,,Sidekick Central,
Yamaha ,MOTIF-RACK XS,GM,Vibraphone ,,Shop (Summer),
Yamaha ,MOTIF-RACK XS,,Square E-Piano,PRE1 -> 068 Electro Piano with chorus + mono sounds close,Mii Studio,
?,?,,Cabasa,Stylus has similar one shots,Shop (Spring),
?,?,,Kalimba,,MiiFoto,
Miitopia,,"(Released: December 8, 2016)",,"(Music by: Toshiyuki Sudo, Shinji Ushiroda, Yumi Takahashi, Megumi Inoue)",,
"Many of these findings come from G-Boy's Sheet, credit to G-Boy for a large amount of findings",,,,,,
IK Multimedia,SampleTank 2.5 XL,Orchestra,Harp,,Battle (Realm of the Fey),
IK Multimedia,SampleTank 3,Brass -> Classical Brass -> Ensemble Brass -> Trombone,Trombones Multi,,Battle (Darker Lord's Right Hand),
IK Multimedia,SampleTank 3,Brass -> Classical Brass -> Ensemble Brass -> Trumpets,Trumpets Multi,,"Battle (Karkaton), Battle (Darker Lord's Left Hand), Battle (Darker Lord's Right Hand)",
IK Multimedia,SampleTank 3,Brass -> Jazz-Pop Brass -> Jazz-Pop Brass Ensemble,Pop Brass Sustained,,Battle (Galados Isle),
IK Multimedia,SampleTank 3,Ethnic,Dulcimer Full,,Battle (Neksdor),
IK Multimedia,SampleTank 3,Organ -> Tonewheel,3 Drawbars,,Battle (Galados Isle),
IK Multimedia,SampleTank 3,Woodwinds -> Classical Woodwinds -> Solo Woodwind,Flute,,Battle (Realm of the Fey),
MOTU,Ethno Instrument 2,Africa -> Balafon,Balafon 1,,Battle (Karkaton),
MOTU,Universal Loops & Instruments,00 Loops -> Percussion -> Bongo,100-Bongo 4,,Stage (Sea),
MOTU,Universal Loops & Instruments,00 Loops -> Percussion -> Bongo,119-Bongo 2,,Stage (Sea),
MOTU,Universal Loops & Instruments,00 Loops -> Percussion -> Bongo,133-Bongo 1,,Stage (Sea),
MOTU,Universal Loops & Instruments,00 Loops -> Percussion -> Triangle,089-Triangle 4,,Stage (Elven Forest),
MOTU,Universal Loops & Instruments,01 Piano & co -> Mallets,Glockenspiel,,-Used throughout the soundtrack-,
MOTU,Universal Loops & Instruments,01 Piano & co -> Mallets,Marimba,,"Stage (Strange Grove), Stage (Galados Isle)",
MOTU,Universal Loops & Instruments,01 Piano & co -> Mallets,Music Box,,Elven Retreat,
MOTU,Universal Loops & Instruments,01 Piano & co -> Mallets,Vibraphone 1,,"Stage (Lotus Lake), Stage (New Lumos), Stage (Strange Grove)",
MOTU,Universal Loops & Instruments,01 Piano & co -> Mallets,Xylophone,,"People's Profiles, Stage (The Sky Scraper)",
MOTU,Universal Loops & Instruments,03 Acoustic Guitar -> Classical Guitar,Classical Guitar,,Stage (Wetland Way),
MOTU,Universal Loops & Instruments,03 Acoustic Guitar -> Twelve Strings,Twelve StringsWide,,"Travelers' Hub, Stage (Neksdor Desert)",
MOTU,Universal Loops & Instruments,06 Strings -> All Strings,All Strings KS,,-Used throughout the soundtrack-,
MOTU,Universal Loops & Instruments,06 Strings -> All Strings,Strings Ensemble 1,,Stage (Castle View),
MOTU,Universal Loops & Instruments,06 Strings -> Violas,Viola marc,,Stage (Midland Marsh),
MOTU,Universal Loops & Instruments,06 Strings -> Violas,Violas pizz,,"Stage (The Sky Scraper), Stage (Galados Isle)",
MOTU,Universal Loops & Instruments,06 Strings -> Violins,Violins sus all,,Stage (Midland Marsh),
MOTU,Universal Loops & Instruments,06 Strings -> Violins,Violins pizz,,"Stage (Bigg Forest), Stage (The Sky Scraper)",
MOTU,Universal Loops & Instruments,09 Woodwinds,Oboe all,,Elven Retreat,
MOTU,Universal Loops & Instruments,09 Woodwinds,Bassoon all,,"Elven Retreat, Stage (Strange Grove), Stage (Bigg Forest), Stage (Dark Lord's Castle)",
MOTU,Universal Loops & Instruments,09 Woodwinds,Clarinet all,,Travelers' Hub,
MOTU,Universal Loops & Instruments,10 Synth Sounds -> Pad,My Harp Pad,,Stage (Lotus Lake),
MOTU,Universal Loops & Instruments,11 Ethnic,Banjo 1,,Stage (Easin Hills),
MOTU,Universal Loops & Instruments,11 Ethnic,Pan Flute 1,,"Stage (Wetland Way), Stage (Arid Frontier)",
MOTU,Universal Loops & Instruments,11 Ethnic,Whistle,,Stage (Castle View),
MOTU,Universal Loops & Instruments,13 Percussion,Agogos,,Mmmmm!,
Native Instruments,Battery 3,03 - Percussion Kits,Afro-Cuban Kit,,Stage (Galados Isle),
Native Instruments,Battery 3,03 - Percussion Kits,North Indian Kit,,Stage (Sea),
Native Instruments,FM8,FM7 Legacy,Hydrobass,,Stage (Ice Cave),
Native Instruments,FM8,FM7 Legacy,Reso 303 Bass,To confirm,"Delivery!, Stage (The Great Pyramid)",
Native Instruments,FM8,FM8 Factory,Little Willy,To confirm,"Spotpass, Anyone?, Villa (Grand Opening)",
Native Instruments,Kontakt Factory Library,Band -> 1 - Horns,Alto Saxophone,,Stage (New Lumos),
Native Instruments,Kontakt Factory Library,Band -> 1 - Horns,Baritone Saxophone,,Stage (New Lumos),
Native Instruments,Kontakt Factory Library,Band -> 1 - Horns,Trumpet Mute,,Stage (New Lumos),
Native Instruments,Kontakt Factory Library,Band -> 5 - Guitars,Akkord Guitar (All Chords),Pattern Mode: Off/Stereo: 100%,Stage (Arid Frontier),
Native Instruments,Kontakt Factory Library,Band -> 5 - Guitars,Jazz Guitar,,Stage (New Lumos),
Native Instruments,Kontakt Factory Library,Choir -> 3 - Choir,Choir (o),,Stage (Nightmare Tower),
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Harp,,Stage (Nightmare Tower),
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,String Ensemble,,Stage (Nightmare Tower),
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Violin Solo,,Travelers' Hub,
Native Instruments,Kontakt Factory Library,Orchestral -> 2 - VSL Woodwinds,French Oboe,,"The Path to Victory, Stage (Bigg Forest)",
Native Instruments,Kontakt Factory Library,Orchestral -> 2 - VSL Woodwinds,Bass Clarinet,,The Nobleboy's Theme,
Native Instruments,Kontakt Factory Library,Orchestral -> 2 - VSL Woodwinds,Piccolo,Could be SampleTank 3 instead.,Battle (Now's Our Chance!),
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Full Percussion,,"Stage (Easin Hills), Stage (Castle View), Stage (Karkaton)",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Glockenspiel,,"Boss Battle Time II, Stage (New Lumos)",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Tubular Bells (Metal),,"Stage (Nightmare Tower), Boss Battle Time III, Boss (The Dark Lord)",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Tubular Bells (Wood),,Boss Battle Time II,
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Xylophone,,-Used throughout the soundtrack-,
Native Instruments,Kontakt Factory Library,World -> 5 - Accordions,Accordion,,Travelers' Hub,
Native Instruments,Kontakt Factory Library,World -> 5 - Accordions,Melodeon,,"Delivery!, Travelers' Hub, Stage (Arid Frontier), Stage (Castle View)",
Native Instruments,Kontakt Factory Library,World -> 6 - Strings,Oud,,Stage (The Great Pyramid),
Native Instruments,Kontakt Factory Library,World -> 6 - Strings,Sitar,,"Stage (Neksdor Desert), Stage (Wetland Way)",
Native Instruments,Kontakt Factory Library,World -> 6 - Strings,Tanpura,,Stage (Neksdor Desert),
Native Instruments,Session Strings,01 Standard -> Individual,01 Sustain,,"Boss (Darker Lord's Left Hand), Boss (Darker Lord's Right Hand)",
Native Instruments,Session Strings,01 Standard -> Individual,05 Tremolo,,"Boss (Darker Lord's Left Hand), Boss (Darker Lord's Right Hand)",
Native Instruments,Session Strings,01 Standard -> Individual,10 Spiccato,,"Boss (Darker Lord's Left Hand), Boss (Darker Lord's Right Hand)",
Prominy,SC Electric Guitar,,,Bridge Pickup,Battle (The Darkest Lord),
Prominy,V-METAL,,,Amplified with Waves GTR 3 > 04_GTR_Solo_Heavy.xps > 5 Heavy Shiek,"Battle (The Darkest Lord), Boss Battle Time III, Boss (The Dark Lord's Wrath)",
reFX,Nexus²,Arpeggios,AR Bullet Time,,Battle (Powdered Peaks),
reFX,Nexus²,Dance Leads,LD Brass 3,,Battle (Greenhorne),
reFX,Nexus²,Dance Leads,LD Dance Saw 1,,Boss Battle Time III,
reFX,Nexus²,Dance Leads,LD Theme Init 1,,Battle (The Darkest Lord),
Roland,SOUND Canvas SC-8850,SC-88 Map,009 015 Carillon,,Divine Theme,
Roland,SOUND Canvas SC-8850,SC-8850 Map,010 054 JzVoice Bap,,Friends III,
Roland,SOUND Canvas SC-8850,SC-8850 Map,010 054 JzVoice Dow,,Friends III,
Roland,SOUND Canvas SC-8850,SC-8850 Map -> Drum Set,001 STANDARD 1,,"Friends IV, Friends V",
Sound Ideas,The General Series 6000,6037-64-01,"TOY, HORN",SINGLE SQUEAK,Stage (Peculia),
Spectrasonics,Backbeat S.A.G.E. Xpander,100-Goin On,100-Goin On 1,Resequenced,Battle (Powdered Peaks),
Spectrasonics,Backbeat S.A.G.E. Xpander,100-Goin On,100-Goin On FBar,,Battle (Powdered Peaks),
Spectrasonics,Backbeat S.A.G.E. Xpander,100-Goin On,100-Goin On Fill a,,Battle (Powdered Peaks),
Spectrasonics,Backbeat S.A.G.E. Xpander,100-Goin On,100-Goin On Fill d,,Battle (Powdered Peaks),
Spectrasonics,Backbeat S.A.G.E. Xpander,100-Goin On,100-Goin On Fill e,,Battle (Powdered Peaks),
Spectrasonics,Omnisphere,Human Voices,Boys Choir Ees ^,,Boss (The Dark Lord),
Spectrasonics,Omnisphere,Human Voices,Choir Full Vibrato ^,,Boss (The Dark Lord),
Spectrasonics,Omnisphere,Human Voices,Classical Soprano Octave Oh,,Battle (Darkest Lord's Final Form),
Spectrasonics,Omnisphere,Human Voices,Classical Soprano Ohs,,Battle (Darkest Lord's Final Form),
Spectrasonics,Omnisphere,Human Voices,Classical Tenor Ah ^,,Battle (Darkest Lord's Final Form),
Spectrasonics,Omnisphere,Human Voices,Classical Tenor Octave Ah,,Battle (Darkest Lord's Final Form),
Spectrasonics,Stylus RMX,Classic Stylus -> Triangle,127-Triangle,,Battle (Powdered Peaks),
Spectrasonics,Stylus RMX,Sound Menus -> Cymbals,MENU - All Cymbals - Hi-Fi,,"Battle (Greenhorne), Battle (Event), Battle (Subboss), etc.",
Spectrasonics,Trilian,Bass Instruments,Chapman Stick - Full Range,,Battle (Realm of the Fey),
Spectrasonics,Trilian,Bass Instruments,Clean Fender - Full Range,,"Battle (Neksdor), Battle (Galados Isle)",
Spectrasonics,Trilian,Electric Bass -> Slapped,Modern Slap Full Range B,From Trilogy,Battle (Nimbus),
UVI,PlugSound Pro (04-Synths and co),01-Composite,Bowww,,"Stage (Subterranean), Stage (Lotus Lake), Stage (Ghontu Waste), Stage (Ghontu Cave)",
UVI,PlugSound Pro (04-Synths and co),03-Tines-Bells,Num Harpa,,Elven Retreat,
UVI,PlugSound Pro (04-Synths and co),05-Pads -> Pads,Orch.Strings,,Stage (Karkaton),
UVI,PlugSound Pro (04-Synths and co),06-Filter Sweeps,Magma FX,,Stage (Volcano),
UVI,Xtreme FX,08-Musical -> Layering,Inspiring Layer,,Darker Lord's Domain,
Vengeance Sound,Essential Clubsounds Vol. 1,VEC1 Fills,VEC1 Loops Fillin140 06,,Battle (Neksdor),
Vengeance Sound,Essential Clubsounds Vol. 1,VEC1 Snares,VEC1 Snare 095,,"Battle (Neksdor), Boss Battle Time III",
Yamaha,MOTIF-RACK XS,DRM,22 Brush Kit,,In that Holiday Mood,
Yamaha,MOTIF-RACK XS,DRM,43 Orchestra Kit,,Bon Appétit!,
Yamaha,MOTIF-RACK XS,PRE1,001 Full Concert Grand,,"Let's Make Up, Arrival (Greenhorne)",
Yamaha,MOTIF-RACK XS,PRE2,015 Accordions AF1&2,,-Used throughout the soundtrack-,
Yamaha,MOTIF-RACK XS,PRE2,016 Soft Marimba,,"Map (Greenhorne), Map (Realm of the Fey), The Thrill of Discovery, Night-Time Inn",
Yamaha,MOTIF-RACK XS,PRE2,039 Mystic Bowl,,Map (Strange Place),
Yamaha,MOTIF-RACK XS,PRE2,054 Nylon Slide Vel,,"A Lively Inn, A Cosy Campfire",
Yamaha,MOTIF-RACK XS,PRE2,060 Steel Slide Vel,,A Cosy Campfire,
Yamaha,MOTIF-RACK XS,PRE2,082 Single Coil Chorus,,Arrival (Galados Isle),
Yamaha,MOTIF-RACK XS,PRE3,015 Upright,,"In That Holiday Mood, Map (Powdered Peaks)",
Yamaha,MOTIF-RACK XS,PRE4,024 Plucky Pizzicato,,"A Lively Inn, Getting Changed",
Yamaha,MOTIF-RACK XS,PRE4,070 Stereo Harp,,-Used throughout the soundtrack-,
Yamaha,MOTIF-RACK XS,PRE4,071 Trumpet 1 AF1,,A Happy Ending,
Yamaha,MOTIF-RACK XS,PRE4,084 French Horn AF1,,Getting Changed,
Yamaha,MOTIF-RACK XS,PRE5,023 Clarinet 1 AF1,,Getting Changed,
Yamaha,MOTIF-RACK XS,PRE5,027 2 Flutes,,Getting Changed,
Yamaha,MOTIF-RACK XS,PRE5,063 Heterodyne,,"Inn-Time Events, Stage (Subterranean), Stage (Bigg Forest), Stage (Karkaton Ascent)",
Yamaha,MOTIF-RACK XS,PRE5,091 Mady SQU,,Put a Smile on Your Face,
Yamaha,MOTIF-RACK XS,PRE6,043 Paradise,,Stage: Tschilly Peak,
Yamaha,MOTIF-RACK XS,PRE6,087 Trance Attack,,Quiz (Game On!),
Yamaha,MOTIF-RACK XS,PRE8,030 Kawala,,Map (Neksdor),
Yamaha,MOTIF-RACK XS,PRE8,032 Baglama,,"Map (Neksdor), The Fab Fairies Dance",
Yamaha,MOTIF-RACK XS,PRE8,035 Bouzuki,,"Ballad of the Fairies: Eldest, Ballad of the Fairies: Complete",
Yamaha,MOTIF-RACK XS,PRE8,049 Ney,,The Great Sage's Theme,
Yamaha,MOTIF-RACK XS,PRE8,050 Zurna,,"Neksdor Town, The Desert Prince's Theme, Map (Miitopia)",
Yamaha,MOTIF-RACK XS,PRE8,055 Mythic Flute,,"The Great Sage's Theme, Map (Miitopia), Dominic the Dragon",
Yamaha,MOTIF-RACK XS,GM,007 Harpsichord,,"Greenhorne Castle, Stage (Manor Macabre), Ending (We Saved the World)",
Yamaha,MOTIF-RACK XS,GM,009 Celesta,,Map (Greenhorne),
Yamaha,MOTIF-RACK XS,GM,011 Music Box,,Can We Rest?,
Yamaha,MOTIF-RACK XS,GM,014 Xylophone,,"Put a Smile on Your Face, Dominic the Dragon",
Yamaha,MOTIF-RACK XS,GM,015 Tubular Bell,,A Happy Ending,
Yamaha,MOTIF-RACK XS,GM,016 Dulcimer,,"Neksdor Town, Stage (Underground Maze)",
Yamaha,MOTIF-RACK XS,GM,058 Trombone 2,,A Happy Ending,
Yamaha,MOTIF-RACK XS,GM,070 English Horn,,"Ballad of the Fairies (Middle), Ballad of the Fairies (Complete)",
Yamaha,MOTIF-RACK XS,GM,071 Bassoon 2,,A Lively Inn,
Yamaha,MOTIF-RACK XS,GM,075 Recorder,,"Night-Time Inn, Elven Retreat",
Yamaha,MOTIF-RACK XS,GM,077 Bottle,,Take Care,
Yamaha,MOTIF-RACK XS,GM,105 Sitar,,"Neksdor Town, Arrival (Neksdor)",
Yamaha,MOTIF-RACK XS,GM,124 Tweet,,Divine Theme,
Yellow Tools,ProSamples Vol. 50 - Real Guitars,Partition K -> 12STR CHORDS,12S CHO 32 7,,Stage (Midland Marsh),
Zero-G,ProSamples Vol. 10 - House,Drum Loops -> 125-BPM,That Show It Is 3,,Stage (Sea),
Zero-G,ProSamples Vol. 38 - Trance,Construction Kits -> Manzanilla 142bpm D#,38h02fx142d#,,Stage (High Tech),
Stuff to Find,,,,,,
MOTU,Universal Loops & Instruments,04 Electric Guitar,?,Jazz Guitar,The Nobleboy's Theme,
MOTU,Universal Loops & Instruments,11 Ethnic,?,Accordion,"Mmmmm!, Traveller's Hub",
MOTU,Universal Loops & Instruments,11 Ethnic,?,2nd Accordion,Mmmmm!,
Yamaha,MOTIF-RACK XS,,,Electric Piano,Take Care,
Yamaha,MOTIF-RACK XS,,,Irish Pipe Legato or Recorder,Night-Time Inn,
Yamaha,MOTIF-RACK XS,,,Percussion,"Map (Karkaton), The Thrill of Discovery",
Yamaha,MOTIF-RACK XS,,,Solo String,Map (Realm of the Fey),
Yamaha,MOTIF-RACK XS,,,String Ensemble,"Getting Changed, Map: Powdered Peaks, Got My Eye On You...",
Yamaha,MOTIF-RACK XS,,,Synth Lead,Quiz (Better Luck Next Time),
Yamaha,MOTIF-RACK XS,,,Tremolo Strings,Map (Horrific Place),
Yamaha,?,,,Analog Drum Kit,Inn Workout,
Yamaha,?,,,Steel Drums,Map (Galados Isle),
Nintendo Switch Sports,,"(Released: April 29, 2022)",,"(Music by: Haruko Torii, Takuhiro Honda)",,
Spectrasonics,Omnisphere,Synth Mono,Happy Gaga Lead,,"Spocco Square, Character Customisation",
Spectrasonics,Trilian,Bass Instruments -> Bass - Electric Tapped,Hardcore Funk - Full Range,,"Soccer (Game), Soccer (Extra Time), Soccer (Free Practice), Shoot-out",
Steinberg,HALion Sonic SE,Basic Set,[GM 046] Pizzicato Strings,,"Searching for an Opponent, Tennis (Game) ",
Steinberg,HALion Sonic SE,Basic Set,[GM 074] Flute,,Survival Bowling Round 2 (Game) (Spectating),
Steinberg,HALion Sonic SE,,Expressive Flute,,Survival Bowling Round 3 (Intro) (Spectating),
Stuff to Find,,,,,,
Spectrasonics,Omnisphere,Synth Mono,,"synth lead, could also be halion","Tutorial (Phase 4), Badminton Replay, Chambara Replay, Soccer Replay, Tennis Replay, Volleyball Replay",
Tomodachi Life: Living the Dream,,"(Released: April 16, 2026)",,"(Music by: Toru Minegishi, Shinobu Nagata, Reika Nakai, Kairi Hamada)",,
Arturia,DX7 V,Bass,Rom1A 15-BASS 1,,Personality: Outgoing,
Arturia,DX7 V,Bass,Rom1B 31-BASS 3,,Personality: Considerate,
Arturia,DX7 V,Brass & Winds,Rom1A 01-BRASS 1,,Personality: Outgoing,
Arturia,DX7 V,Drums,Rom1A 27-STEEL DRUM,May be used in Mii Creation,"Personality: Considerate, Personality: Outgoing",
Arturia,DX7 V,Strings,Rom1A 12-GUITAR 1,,Personality: Considerate,
Apple,Loops,GarageBand,Agogo Groove 01,Edited,"Mii Home (Night) - Mood: Vibing, Island (Day) - Mood: Vibing",
Apple,Sampler,Guitar,Classical Acoustic Guitar,,T&C Reno,
Apple,Sampler,Legacy -> Drums & Percussion -> Acoustic Drums,Cavern Kit,Congas,Mii Creation,
EastWest,Symphonic Orchestra,Percussion -> Drums,Snare Ens Small,,Food: All-Time Fav,
KORG,M1 Legacy Collection,PROG,M01 21 MagicPiano,,Heart Aflutter 1,
KORG,M1 Legacy Collection,PROG,M01 25 Kalimba,,Island (Night),
KORG,M1 Legacy Collection,PROG,M01 28 SynMallet,,"Island (Day), Mii Home (Day)",
KORG,M1 Legacy Collection,PROG,M03 14 MelodyBell,,Mii Troubles (Romance),
KORG,M1 Legacy Collection,PROG,M07 30 SunMallet,,Mii Troubles (Worried),
KORG,M1 Legacy Collection,PROG,M21 54 Xylophone,,Mii Creation,
KORG,TRITON STUDIO,Programs -> Bank B,B060 Musette,,Food Mart,
Roland,XV-5080,PR-B,050 Harp,,Wedding Song,
Stuff to Find,,,,,,
Arturia,DX7 V,Brass & Winds,Rom2A 17-RECORDER,,Personality: Considerate,
Arturia,DX7 V,,,,Everyday Life 3,
IK Multimedia,SampleTank 2.5 XL,Woods and Winds,Flute,,Food Mart,
KORG,M1 Legacy Collection,PROG,M01 02 Brass 1,,"BGM_Demo_HappyBirthday_01a_Keyboard, BGM_Demo_HappyBirthday_01b_Keyboard",
KORG,M1 Legacy Collection,PROG,M01 04 Guitar 1,,"BGM_Demo_HappyBirthday_01a_Guitar, BGM_Demo_HappyBirthday_01a_Guitar_Player, BGM_Demo_HappyBirthday_01b_Guitar, BGM_Demo_HappyBirthday_01b_Guitar_Player",
KORG,M1 Legacy Collection,PROG,M01 08 Pan Flute,,Mii Creation,
KORG,M1 Legacy Collection,PROG,M01 51 E.Piano 4,,Mii Creation,
KORG,M1 Legacy Collection,PROG,M04 28 Pizz-A,,"Mii Creation, BGM_Field06_Basic",
KORG,M1 Legacy Collection,PROG,M17 38 A.Bass,,"Island Creation(??), BGM_Shop_Interior_Mono_01",
KORG,M1 Legacy Collection,PROG,M20 22 Trpt & Sax,,"Island Creation(??), Gifts",
KORG,M1 Legacy Collection,DRUM KIT,K01 00 Standard Kit,,"Island Creation(??), Gifts",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Strings,Violin Solo,,BGM_Shop_Halloween_01,
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Snare Drum,,BGM_Shop_Halloween_01,
Native Instruments,Kontakt Factory Library,Orchestral -> 6 - Keyboard Instruments,Harpsichord,,BGM_Zukan_01,
Native Instruments,Spotlight Collection: West Africa,,,djembe,Record (World),
Steinberg,HALion Sonic SE,Basic Set,[GM 001] Acoustic Grand Piano,,BGM_Shop_Christmas_01,
Steinberg,HALion Sonic SE,Basic Set,[GM 041] Violin,,BGM_Shop_Christmas_01,
Steinberg,HALion Sonic SE,Basic Set,[GM 049] Trombone,,BGM_Shop_Christmas_01,
Steinberg,HALion Sonic SE,Basic Set,[GM 113] Tinkle Bell,,BGM_Shop_Christmas_01,
YAMAHA,MOTIF-RACK XS,PRE2,015 Accordions AF1&2,,BGM_Shop_Halloween_01,
KORG,?,,Honkytonk,,Minigames,
?,?,,Mellotron Flute,,Afternoon on the Island,
,,,,,,
Section 9 - Xenoblade,,,,,,
,,,,,,
Xenoblade Chronicles,,"(Released: June 10, 2010)",,(Music by: See note),Jump to top,
Live Recording: Manami Kiyota,Choir / Vocal,-,-,,"Zanza the Divine, Eryth Sea, Satorl Mash/Night, Alcamoth, Imperial Capital, Alcamoth, Imperial Capital/Night, A Spiritual Place, Memory's End",
Live Recording: Tomori Kudo,Acoustic Guitar,,,,Gaur Plain,
Apple,EXS24,Acoustic Pianos,Classical Piano,,"Memories, Forest of the Nopon",
Apple,EXS24,Acoustic Pianos,Steinway Grand Piano,,Riki the Legendary Hero,
Apple,EXS24,Keyboards -> Mallets,Celesta,,"Reminiscence (Music Box), Riki's Kindness",
